about;name;OrganisationRole_Objects
6d2ad4ff230a481d88f720a8e4431346;Владение ЗАО «Сахарный комбинат «Курганинский»;
79fde522d54a45a29bb6134aaac75a94;Владение ООО «ЕнисейСетьСервис»;
d793144981cd4d6b8cbd83d6f7ad99da;Владение АО «Тулачермет»;
1f77590a11204cc98a145f1d874aa262;Владение ООО «СКС»;
0c7659f4f238475987a74e16a6ace84b;Владение ООО «ПИТ «СИБИНТЭК»;
791e7e073bb84cd390b981cba27aaf12;Владение АО «Кузбассэнерго»;
022588e9a21e489ba2eb7d1cec88810b;Владение АО «Омск РТС»;
46a94bba74af4355b23337a5085aa33b;Владение АО «РИР»;
a8342dcabc96418e8c4c3541addf1650;Владение АО «Учалинский ГОК»;
29d1b44e15344cffb1688d6efb0def81;Владение ООО «ВКДП»;
fbdaf01418e54e499055fad63eabcd07;Владение АО «Западная энергетическая компания»;
2d488992db994c0d951440b464e887cc;Владение ООО «Энерго Пром Сервис»;
0710679423ed46aab1a72fddc0f883cc;Владение ООО «РПК-Высоцк «ЛУКОЙЛ-II»;
69abb8432c004c45903661588cdbb93f;Владение ООО «НОВАТЭК-Юрхаровнефтегаз»;
65fb2a617e04479587543a473daf25c7;Владение АО «Энергосбыт»;
3a26193d5f384cd8adce95b09e8e5e6b;Владение ПАО «Россети»;
f9152701efbc4ec7b892ffd2a35d5738;Владение ООО «ТрансХимЭнерго»;
61342646c89a43afa367a7a44aadda47;Владение ООО «Сладковско-Заречное»;
c7f4b1044826470ca9a04531ea594636;Владение ООО «Котовская ТЭЦ»;
c0dec94a37ed4d709a735474d3a6e5a3;Владение КП «МЭД»;
9dae3fd35bca4b66afabb61df32574b5;Владение ООО «Мегаполис»;
2a3b66d6aee54629926c4659b3ce0189;Владение ОАО «Бесланский маисовый комбинат»;
1cf0c581d1fb4e66918d42a8eb9cd086;Владение ООО «Нижегород-электросеть»;
b6454f2ed1b548c0afa147c695640eb3;Владение АО «Облкоммунэнерго»;
875daab7efb74b71a2b87525b5e0d586;Владение ТОО «Межрегионэнерготранзит»;
57e48238d7664ec280504b9cc3a11263;Владение ООО «РЭС-Энерго»;
f13509699130433cbe409511491e970e;Владение Филиал ПАО «Россети» - Северное ПМЭС;
4ded69f44ed84120a675c3c8b7b90679;Владение АО «Донской Антрацит»;
ad952545d2c749a9af956e0f49ba9c04;Владение ООО «ЛУКОЙЛ-Экоэнерго»;
8112a7a56a7b4538a3d0550a0eb7aff8;Владение ПАО «НМТП»;
c9d1cb5bf67f42e99e5542614b1042f5;Владение Филиал ПАО «АНК «Башнефть» «Башнефть - Уфанефтехим»;
4cc1bbd5b49140e4b93aed34d3abc6b3;Владение АО «ННК-Нижневартовское нефтегазодобывающее предприятие»;
a74eaf8a1356484f95f660467d311171;Владение ООО «РН-Юганскнефтегаз»;
732f591d6d9c42e59cc77e0089a21c51;Владение ООО «Тепло-М»;
64014a951d724d32892631f844ae33da;Владение КУ «Управление по Строительству»;
0ff5818ba01842539c5c3bfdb61d1cc8;Владение МОФ ООО «Мечел – Энерго»;
13f807ecbe9a4ea18134124053ace0a6;Владение АО «Лебединский ГОК»;
09d8102fac2142e5aab30364c2c8658b;Владение ООО «Теплоснабжение»;
2af25015f52a4d789d548862d426223d;Владение ООО «Мечел-Энерго»;
d98b87d52c4443e5b204017dc4ec6355;Владение ООО «КЭР-Генерация»;
a2f2ce5bb4404bd3a6f2fa55bcbfb6ba;Владение ФГУП «ПО «Маяк»;
d9420c5f1f074943873a944ddcc05e8f;Владение АО «ЮРЭСК»;
daf2c321636941d9a565d6618d193b87;Владение ООО «ЛУКОЙЛ-Западная Сибирь»;
c0a449a4ba2c402bb403c7ce99cdbb69;Владение Филиал ПАО «Россети» Хакасское ПМЭС;
e6a824cf5384451facfb02b80e6bebcb;Владение АО «Черномортранснефть»;
925ea31a49e8425790197a24468f50e2;Владение ООО «Енашиминская ГЭС»;
b0e927c8686c437f9342c12114bf01da;Владение ООО «Плитный мир»;
36f26d475e8941358122d9e8435bdbc7;Владение ПАО «Якутскэнерго»;
90c7a94ad1c74a9f8d460d5baf975293;Владение ООО «КАВАЗ»;
8c8911eaa3a747b98906ad965f38421a;Владение ООО «Балтийский Химический Комплекс»;
bafe3a59f2334d5aa8300d612e5577cc;Владение АО «ВаниноТрансУголь»;
74aae2910d80453e8d6732b5721aae94;Владение ООО «АККЕРМАНН ЦЕМЕНТ»;
1cede3fa95644986abc96961c21e85ca;Владение Филиал ПАО «Россети» Красноярское ПМЭС;
281b11df97e6412db32e8026fa8c1098;Владение ООО «Волжские Стоки»;
63f778469e3e4211bfc813db8e4e98c9;Владение АО «Таркетт»;
da01832014b34ad3af4327303756d1f2;Владение АО «Транснефть - Западная Сибирь»;
c98d005776ac4971854fc5fe76f0d2f2;Владение ООО «МИП Кинешма»;
dad10c80c38941aca23adca54f3a154e;Владение ЗАО «Тбилисский сахарный завод»;
07fa8389f9bc4fc088f2c95abe0f6992;Владение ООО «СТИЛ АРМОР»;
07ef246fef6a4948a22d33d011a60522;Владение ООО «КРАМЗ»;
27dd9645104c44c2b18672b69f5dd523;Владение ОАО «РУСАЛ Новокузнецк»;
96fe5c8486dd48808d0e04204c8eaf8f;Владение ООО «Солнечный дар»;
1ae221bf2a484062844c1d34d37cb4ba;Владение ООО «Курганская ТЭЦ»;
cf9392522bc242f5b0e852573c5b23b6;Владение ФГУП «Приборостроительный завод им. К.А. Володина»;
5075bba85f3140079d572a518c3a7d4e;Владение ООО Завод «Буммаш»;
f94a7bcdd0b54ba089b4975585fe39f3;Владение ООО «Завод ТЕХНО» г. Челябинск;
52afd382e8164bbaa8299d8d50dc5221;Владение ООО ПК «Бежецксельмаш»;
463c8f2e21164dfa8e3c0809ee40144a;Владение ООО «ЭТЕРНИТА»;
6b74a21bab6f4a0eb8d461bac86cd2b9;Владение АО «Кореновсксахар»;
cfc74085f8a34fe4828f8e598440bf3a;Владение ООО «Сыры Кубани»;
536284b0cdfb423ea49db36cfed15f5b;Владение ООО «Барнаул РТИ»;
72feb4f5fa234ebca149976d860b6443;Владение НАО «СВЕЗА Новатор»;
e58a5c47367c4b1398c22b53e2ec9fd4;Владение АО «Оборонэнерго»;
14fcb3cef6774c4599e6c6fa3ef18743;Владение ООО «Агрокомплекс Волжский»;
63806cfc04a24a49b0756cf10740547b;Владение ООО «Русагро – Белгород»;
516323f6fa3749e3a463ebf283ae3d65;Владение АО «АЭС»;
5a88a233c34b42c4a362b66fa5cafa5b;Владение ООО «ЛУКОЙЛ-Энергосети»;
57d0ef0a028c49edbc740c3b3fefd353;Владение ФГУП «Управление мелиорации»;
eb2f72ba790140fda17f21c86f726c12;Владение ООО «Русагро-Тамбов»;
47bef9f9a2694053ab997f4c70e1731a;Владение АО «СЭГЗ»;
5ab025f09b314bc785c1d424e333a011;Владение АО «ЕВРАЗ НТМК»;
599f1e803ab24eeb82106fb1f1d513fa;Владение АО «КНПЗ»;
91b4d4b85b684badb10cfa59bae01d92;Владение ООО «Бакальское рудоуправление»;
e35898417f9d4e31b1085c8dc387f561;Владение АО «Вишневогорский ГОК»;
eb9fa1c04bb54f07a95e0e37c0264394;Владение ММЗ;
998ff2ad5d014b3f80419b676735a644;"Владение ООО ""Газпром трансгаз Ставрополь""";
56962c78638f4b2fafe5e42e71ccae85;Владение АО «Кучуксульфат»;
dba1711cd20a4428addf827fe4c37871;Владение АО «ТЭЦ-Северная»;
60c604799d894b5c83f4b8c1dd453a45;Владение ООО «ДМЗ»;
52eab989ecd5409483d735fecc64f409;Владение АО «СМЗ»;
def41aa0cb574075a59504828f182b88;Владение ОАО «Уралбурмаш»;
24d00853a0b94096987bd3a3ea4b9af0;Владение АО «ЕвроХим-Северо-Запад»;
88675cd4aedb4081b1a8bbcaa64f7f0e;Владение АО «Солнечный ветер»;
0a82435920ac4eeaaf176d6c127dd3b2;Владение АО «Назымская НГРЭ»;
b276518ab72e418488f3d25a910f8610;Владение ООО «Эр Ликид Кузбасс»;
cff1f8236c2f4242b3fdd0058f280ba8;Владение ООО «Каргилл Новоаннинский»;
87241592b67644c999fe60a6c8970f03;Владение АО «НИИМАШ»;
29156d9c2c3a44ea8411b542ca441125;Владение ООО «Атлас-Маркет»;
279bbc89e98d4f9cbea800e85d0eda58;Владение АО «Волга»;
a7aac41acc714896a32d8cf7756edab0;Владение Филиал «Волго-Вятский» АО «Оборонэнерго»;
a6fa4425e45e42ca86504321b072f65c;Владение АО «БерезкаГаз Обь»;
e11b47cb95f745e7872a9ad3e96cf8dc;Владение АО «Горэлектросеть»;
5612540aede4479b969161c9274aa904;Владение АО «Витимэнергосбыт»;
8443f52a4cc047aeb46dcbab85badc2d;Владение МУП «Электрические линии муниципального района имени Лазо»;
9a6dee96c0424f2fbdb7b240ba68d3ee;Владение ООО «Центроблэнерго»;
2fe510a71fca4eeba4e6e1eae7277791;Владение ООО «РН-Ванкор»;
e8e30788fdaf47ac844f1e77737fb350;Владение МУП г. Россошь «ГЭС»;
86178eff72ee4430a5fae8a43db90f86;Владение ОАО «Черемновский сахарный завод»;
6bf8b35077bc4216af0113909e04ef44;Владение АО «Чеченэнерго»;
2c2bf1fb835b490497dca7ff26f715c0;Владение ООО «ТГ-1»;
533868f83c3347bcb6b216b7f4937ea6;Владение ПАО «НЗХК»;
53fa24bae6644133848e99eaf4eda76d;Владение ООО «КЭСК»;
e0f7f98911234320a138979290f20957;Владение ООО «Региональная сетевая компания»;
fb5595476dbb4f73b5685c14a29d6f48;Владение ООО «Солнечная Генерация»;
78e37e6f0b0d40dba4bb037b3c7f2f10;Владение АО «АЭХК»;
a895c02693ed47f887a41faddaf6e131;Владение ОАО «Лебедянский сахарный завод»;
34047ec39bb843b385a19cc3a37f9767;Владение МУП «Шарьинская ТЭЦ»;
86d13945489c4b46b26cfd1015afe029;Владение ООО «Региональная сеть» ;
e1c204b8730e42129860e16930a8f60f;Владение АО «Доломит»;
d5a2ef146d654c749d967dc549d2edab;Владение АО «Минудобрения»;
7d37c620b9474f1fabb68469de9355ba;Владение АО «Уралгидромаш»;
b90e7f25b0df4551ad4699b7ab8e51e7;Владение ООО «ХолодИнвест»;
a0a2f5ccc8164597b0b31f3f4d725295;Владение ООО «ТК Елецкие овощи»;
ce548f9d0c3843d1a50ce53ea5289980;Владение АО «НЗНП»;
67c5c9d018374753b5f29319934519ba;Владение ООО «ЧТК «Новый»;
37b4752bbd134393b86642d9dcbe026f;Владение АО «ТЭК СПб»;
3eed9ed340d04745a207c33791cef326;Владение Филиал «Нижегородский» ПАО «Т Плюс»;
755d7653ab574100908b424e5f63c2db;Владение АО «СПС»;
161cf06d4d4b45d0aad1ae6e746c3a8d;Владение АО «БСЗ»;
2079edc93fb244609810748e3efb9736;Владение АО «ВЛ Калининград»;
0a7056c743a842d781619c6e9d273a37;Владение ООО «Электросети»;
fd2efb7c6a8040f789fb19746290e6e3;Владение ООО «Молот-Оружие»;
31831d8dc38e4b7eaba91d815d16f6cc;Владение Филиал АО «Транснефть-Урал» Арланское нефтепроводное управление;
87b3b322605646279f5923923181ff3e;Владение ООО «Титановые инвестиции»;
8c15821c41fa4ba48e2a49842d402020;Владение АО «УЭХК»;
d9d6a530674c46cab700298e6304e05c;Владение АО «Томинский ГОК»;
fb3fc87255434e2daffbaf6ecef86293;Владение ООО «Энергостандарт»;
38c1f2f9252841b6a47d6b1f02a2da81;Владение ПАО «КуйбышевАзот»;
58ce2ee0b4ef4a1e9341cb983025721f;Владение ООО «Амурская ЛК»;
1506b6dc9c6b497280dc4eac5a3f96d9;Владение ООО «Обуховский щебзавод»;
941582af78de44c387ac65dcb7ba45cd;Владение ООО «УК ЦЭЭН»;
09e2746411fb45efb3b01d7b782a6bbb;Владение ООО «Электросетевая компания»;
b765f56c06344f409e6c5f3014c1ddf0;Владение ФГУП «НИТИ им. А.П.Александрова»;
bd467ba1920545138f4261cea16ea1d0;Владение ООО «Дорогобужская ТЭЦ»;
7839b438de4e4bc1a30c5ef8178ce81a;Владение АО «Пермский завод «Машиностроитель»;
24c182d4892c41b1b0bc4d4f88473d73;Владение АО «Газпром добыча Томск»;
345a5fec595a48b9ab394303260afeba;Владение Филиал «Владимирский» ПАО «Т Плюс»;
34568c0a8b2a4603bc256ba54077565f;Владение АО ФНПЦ «ПО «Старт» им. М.В. Проценко»;
0184a5789e9646df8fcf1d1648f7179e;Владение ЗАО «Белгородский цемент»;
eb01e78075124e0a9961c20145726348;Владение ОАО «Мценский литейный завод»;
6b36859506ce49ba9c5d213a8878a20c;Владение АО «Самаранефтегаз»;
5bb6691199db41d580ff642e192184bb;Владение ФГУП «Комбинат «Электрохимприбор»;
495eb0a6d34342ee97a9fe17697a5335;Владение ООО СК «Восток»;
3018d9809d3142189b4f6d716efc0cfd;Владение ООО «СК Энерго»;
89e957df69004e2b89270b624cf70a1b;Владение АО «Норд Гидро»;
7c5eb9cafc874e2b88d1e86b1dafdc4b;Владение АО «Россети Сибирь Тываэнерго»;
21bfbcb055204124af2e218225854b3f;Владение ООО «Грин Энерджи Рус»;
62b56eb1524b4bda9649c97348d44629;Владение АО «АНХК»;
6bb2874f65dd45cba6f7ec783ebefdf2;Владение Inergia OY;
6865589589324304a84e1e7513aa853a;Владение АО «ВМЗ»;
6eb08c5ba5194543bfad3938e8c75008;Владение ООО «ЭПГ»;
5f7736e30d064aeaaa07d23510a3b05a;Владение ООО «Транснефть - Порт Козьмино»;
b7742677ea7b4c4b92b2a98db900f0d0;Владение ПАО «Тюменские моторостроители»;
c92f66f66e874ef7ac0dda2291c9a338;Владение ГУП РК «Крымэнерго»;
c1ee5705888047a5be2b6c60fb0d8928;Владение ОАО «Сясьский ЦБК»;
ea3e414e1dbd4dec8d1390176d2fa301;Владение ООО «Экран»;
94a5744fa1884dcd8303eb2aab5316d1;Владение АО «Гидрометаллург»;
6c765aec0bd249a08f84a53abb9c2fcf;Владение ПАО «Россети Центр и Приволжье»;
b57fc81839b341729e2cc543c285b0ca;Владение ООО «Афипский НПЗ»;
b6ed72217cfe46b9b69ce954c2c49b2a;Владение ООО «СамЭСК»;
cda47fb2d00149ce803903b830488de3;Владение ООО «СПК Первомайское»;
b7d5a5dc1a0e47d483fca4cefc0aa286;Владение АО «Уральская сталь»;
95cabc4aff0448f5af53430420db4b78;Владение ООО «Петербургтеплоэнерго»;
98713c1bdade4d3895be48b4ed190c38;Владение АО «Татнефтепром-Зюзеевнефть»;
7af051a26bf9440f9fe01b0b6d5d906d;Владение ООО «Азия Цемент»;
dc20eaf14b1240db9f43418990e9eeac;Владение АО «РН-Няганьнефтегаз»;
c71422a82dba4c19aab6059992fe5b93;Владение АО «Щекиноазот»;
39bdd5ff5e464305ba474ad9758fe0fa;Владение ФГУП «КЖД»;
9490200427eb41ff8f758d1623ae76f6;Владение ООО «УГРК»;
d3b27fa54a0845f1a6e6599702f2f5b5;Владение ООО «НаноТех»;
c2fda5dbca1046dcb51889ff028b325b;Владение ПАО «Южно-Кузбасская ГРЭС»;
3fe427129d4e466db1da3cfe9b4542e7;Владение АО «ОМЗ»;
43574737b1c94814b562c835870bee6a;"Владение ООО ""Майкопская ТЭЦ""";
9df9c84141cd4ea2b7532a97b7732d1b;Владение ПАО «Уралкуз»;
f90a6940cb004837ad6501060cd392e6;Владение Филиал АО «Россети Тюмень» Энергокомплекс;
86c91efc68f14364adddb21ebf306326;Владение ООО «Мордовская сетевая компания»;
1fb2476271a9497cad75cccfbde53900;Владение АО «Камтэкс-Химпром»;
b0011cc90dd8408d9d29999836fb4846;"Владение ООО ""ПК-ЭНЕРГО""";
233073b3498148688d9c04d523743124;Владение ПАО «НЕФАЗ»;
1df87a1677e343c2a82649b5cdb1bb38;Владение Петербургский филиал АО «ЦЕМРОС»;
f0de7eaa25b246568427511837ad1658;Владение УАО «Уралтранстром»;
b2f5eaad1d414f4584f67c0d90a8234c;Владение АО «СОЛИКАМСКБУМПРОМ»;
eb1c4cb1bc6f470899cc12342393b049;Владение ООО «ОЭС»;
04854d74e1b64c14b02aae6a3b6c249b;Владение Филиал ПАО «ОГК-2» - Ставропольская ГРЭС;
02d6874a66a8491bb19e20b1755bac80;Владение Северобайкальская дистанция электроснабжения Восточно-Сибирской дирекции по энергобеспечению;
d7ec826772204744aaf2639f1fac62a2;Владение Филиал ПАО «Россети Центр» - «Орелэнерго»;
5c23c069dde44e6884709bb35129f525;Владение ООО «Газпромнефть-Энергосервис»;
c513897c2d1a4ea2a2372e755bf6e79b;Владение АО «Трансэнерго»;
f8abffb462d54bef936bb41e5e449ef3;Владение Филиал ПАО «Россети Центр» - «Липецкэнерго»;
f96f73bc377141b1a1ab26d7c55ea419;Владение ООО «ХайдельбергЦемент Рус»;
4ed80a9677b74191a6493d36279be15e;Владение ООО «Омсктехуглерод»;
f1b078d2de764cc7806b2b597762fbc1;Владение Филиал АО «СУЭК-Красноярск» «Разрез Бородинский имени М.И. Щадова»;
f8571c9e918f42129a5f27ecdfea11dd;Владение ООО «Электрические сети Сибири»;
2c8c0064ce1a4c5eaf71cbd1f5a81def;Владение ООО Энергетическая компания «Радиан»;
910ecd1227fa4c16845955364167260a;Владение АО «Ново-Вятка»;
a94bc62571774812ae7fb2fd834a6c00;Владение ООО «КСП» филиал «Золотухинский»;
c9cf6e82cce541158efbef68a1e397ad;Владение Магнитогорская эл.станция ПСЦ;
197e97fdafa84ce692a026a3d21853a1;Владение ООО «БСК»;
b6991c9d5522440b907e017a37190290;Владение АО «Коми коммунальные технологии»;
981c77ad26c141ab93ecff358553dcac;Владение АО «Тизол»;
539f57ea9779485c85d74a31af5b2327;Владение АО «Газпромнефть-ОНПЗ»;
115c677e18d142b7a815b3e9adee6446;Владение ООО «Башкирская медь»;
27545d099b3847839525a3d1d2b02148;;
7eb5da2d5102456f9b551561547e4bcd;Владение ООО «Башкирэнерго»;
580a27cd26c64cfe95a6e8224e16e9fc;Владение ПАО «Нижнекамскнефтехим»;
d92278d32eb74032bd716418d1ac6546;Владение ЗАО «Сахарный комбинат Тихорецкий»;
88877f2fbf234a7b9b7fe4d7fb65cc34;Владение ООО «Агроснабсахар»;
5b8ec5119d2b4105899df53edf2260b1;Владение ОАО «ЧЭК»;
1b15d60a12c34bd9b9f84bd21d8b7ea1;Владение Филиал «Саратовский» ПАО «Т Плюс» ;
d8fbe6c4ca63450fad1d5f70e430f03a;Владение МТУ Росимущества в Удмуртской республике и Кировской области;
dcfc361c7c184796931ff0de77f90dc8;Владение ПАО «Россети Московский регион»;
bd9c746843884aeb86b1ff8375141aae;Владение ФГБУ «Управление «Саратовмелиоводхоз»;
8187ce9579094145bfee88c5eb9853aa;Владение ПАО «РусГидро»;
c6df377681d24df49ff53e3c5630d378;Владение МУП «Горэнерго»;
d4051f77a50a41f69b224eb9771f1589;Владение ООО «РОСМИКС»;
c76241b1300c41519ce8b6286738cff0;Владение АО «ЭЦМ»;
3036730a2b6e40d9889f8de8228b51c1;Владение ЗАО «ЗЭТО»;
5951ce0495df49cf810976c5394a59fd;"Владение АО ""РГК""";
86b0fdc3a93244479830d9e7b0da5f03;Владение ООО «АУР Наро-Фоминск»;
7c6cf76edd8d49aab5e7e667b222c3bc;Владение ОАО «АПФ «Фанагория»;
da71488cabba43e999f51fa81e3378e4;Владение АО «Златоустовский машиностроительный завод»;
6f66d47bec4c4bb2b22ed8ab3cc347b0;Владение АО «ЭСК»;
c7840b18c71d42298b20229699a4b340;Владение АО «РМ Рейл Абаканвагонмаш»;
6a56f02c64a94e9681927c528cbe7d42;Владение ООО «ВЭС «Бриз»;
7f6ad02477104e1a9dc963fe79be59ca;Владение Артель старателей «Нейва»;
da276e9929e34f428cb5bfd2b9cb45e3;Владение ООО «Пивоваренная компания «Балтика»;
01a8b95fdbec4934915a57d91cdfa290;Владение АО «Нижневартовская ГРЭС»;
a7b05de26a5144b1a2d481cd16bdb06d;Владение ООО «РН – Краснодарнефтегаз»;
a4df9a38fc4043b1bda8be5542141ca1;Владение Филиал АО «Квадра» - «Воронежская генерация»;
ebcc87b2435a4a46adbca372f8b57cf0;Владение АО «ГТ Энерго»;
c0009c6c1c5c42548d08f130eb578edf;Владение ПАО «Камчатскэнерго»;
7f1f958d94dd46f0bce9b9e1a8c1e083;Владение ООО «ВТК-инвест»;
0d33ef5ba7cb4e2e81349cc8549c1710;Владение АО «Омскэлектро»;
3d2183a458384f65a19933832d7f444d;Владение ООО «ПС Тепличная»;
7cec1522fefa402e86df271e4655d978;Владение НПАО «Светогорский ЦБК»;
80247e77961c4b3c944a89fee27ef3de;Владение ООО «Мурашинский фанерный завод»;
7022f5b58fab47379f7d4640160b4c0b;Владение ООО «Лебедянский машиностроительный завод»;
ef98c39819a149c8bc32146a8e5a5c69;Владение ООО «РСО Электрогорск»;
0b24c6218d4f4238bf6a02e27c5d80b0;Владение ПАО «Магаданэнерго»;
65c62bb720f04002a004e61a2f9b7364;Владение ООО «ЛУКОЙЛ-Кубаньэнерго»;
45c7c9a0eb184ff3b9f128e7220efb26;Владение МУП «Волжское ЖКХ»;
3ff1d4a753014503a23cb0b24ca4247f;Владение АО «ВОМЗ»;
e2da32649671401185d0b1a11a566131;Владение АО «Россети Мобильные ГТЭС»;
d4c1a9f2c2ef4d3a83e9f715471a8edd;Владение ГУП ЛНР РСК;
073495578d904710b67e58a1951e3f6e;Владение ООО «Промэлектросеть»;
c15623a09d3445d09b1243d897769d52;Владение ОАО Актюбэнерго;
428ac70d154d4d369c8d4286d1ecdb71;Владение ОАО «Селенгинский ЦКК»;
89d78a7bb25f465eabd1513c3899f1d0;Владение ПАО «Россети Центр»;
ae8cd24afc194b2f9720b3ed06da60e9;Владение ООО «ЕЭС-Гарант»;
83c96c61cf8f445887f7eb4378758433;Владение ООО «Энергонефть Томск»;
501c75100b184492bfca4cf274406052;Владение ООО ТК «Тульский»;
1f43ab91510e4a0ea025a2b031e0f5e4;Владение АО «ЭЛДИН»;
61ffee9e75af4a45a0310244dddb7769;Владение АО «ГОК «Инаглинский»;
0132217e237f4ba1932852a67cb11b77;Владение АО «Комбайнмашстрой»;
3d484898941244b28aaa15c9462c0cda;Владение ООО Индустриальный Парк «Станкомаш»;
69e9ce7ec4fa4b91b5cbf6dc08618ab8;Владение Ростовский филиал ОАО «Сыктывкар Тиссью Груп»;
05f34003e8554ac5b2a5e17dfb8dfe01;Владение ООО «РН-Краснодарнефтегаз»;
28d9544e1d014e56af418a71619892e4;Владение ОАО «Нижегородский ЛесоКомбинат»;
76e5c6df22c54bcc941965771953f90f;Владение АО «НПП «Салют»;
9af05b9bc8b3411f87f9982bc58ad536;Владение АО «Серебро Магадана»;
97892639280b408b9ed190acf5a446f2;Владение АО «СМЗ»;
db0a59428eac49a9baeb40b526b0e2a8;Владение ООО «Свеза Тюмень»;
b208e3e7605a44699dc86948ce2adaab;Владение ООО «Энерго-Центр»;
f8096f42f5894680abff55e4cc02a47f;Владение ООО «ЛУКОЙЛ-АИК»;
ec07b4ab5d354eb1beb9b27ee252fbf5;Владение ЗАО «ЭнергоТранс-С»;
bae9dcf9b069422aa00af6eb2eb7d51b;Владение Филиал ПАО «Россети» Забайкальское ПМЭС;
5df1a1e5001a41c186232ca64c393b9b;Владение АО «СМП-Нефтегаз»;
1413bc737cf241a99290477fb08cf600;Владение ЗАО «Канал»;
686963a1f90b4818867d4df6e2dbee64;Владение АО «Воркутауголь»;
a93f88cf294b47dabdf294437f30b5e4;Владение ООО «Актон»;
36febfeaee8f4544be3c6af5d2a2fd0a;Владение Филиал ПАО «Россети Центр и Приволжье» - «Нижновэнерго»;
de7e4acced164bb989f5e9226b8a22bb;;
eb4596bf3897488a95e262ff024ee957;Владение АО «ГОК «Денисовский»;
f1ede13959e64eb18f7d1269d1471e44;Владение АО «АПО «Аврора»;
3fc364422471481e97a2fdc19448eee6;Владение Администрация МР МО «Нижнеудинский район»;
b7796e24faaf4731bb4b097e4541745b;Владение ФГКУ Росгранстрой;
d3cf32236aa741b5a477aa05765b3bd8;Владение ООО «Лабинск-Сахар»;
7ee992436b0b49929c8ea19f490a35fb;Владение АО Черногорэнерго;
0d5180379e4142f788bfd004c7a2169b;Владение ООО «Кама»;
f56ea4d12f784a18a79093e88a3953c5;Владение ООО «СЛК ЦЕМЕНТ»;
e61b40d5288e47a3b05e242404bd2e43;Владение ПАО «Сахалинэнерго»;
15b6e9a71d9b418895f86a0431a9cad4;Владение ООО «Транснефть - Дальний Восток»;
871eb27634594a948fc53b813d5c56a3;Владение ООО «Морской торговый порт «Лавна»;
e0eeb6d3fddb4a029a80122fc7495a54;Владение ПАО «Россети Юг»;
638887e8705b42e3b43cd439799f7e32;Владение АО «ТПЗ»;
de57571108c7449dadc56097fca31684;Владение АО «СУЭНКО»;
5d62840e7a96446d9e15ac7ab5ab6ec3;Владение ПАО «ТГК-1»;
7dedc92b739046ff94f3cbedffc17a48;Владение АО «РНЦ «Прикладная химия (ГИПХ)»;
c3520663c17545cc813d604fdc10a6d7;Владение ООО «Астраханская ПГУ-110»;
8221cd3cd99c4cd0b6f4903714f1944e;Владение ПАО «ЭЛ5-Энерго»;
2b82a7ccd7444defa675a98d3453a0f9;Владение ОАО «Уралсибнефтепровод»;
4c5a88ab9b604544b483ff6a4527a864;Владение АО «КРЫМТЭЦ»;
73e5bc018b3f45e38e9c16111864f6e6;Владение АО «Совхоз-Весна»;
3457504aada64438a82baa09d63a65cc;Владение АО «АГК»;
5592e99686c94e469f4c441bff054bae;Владение АО «Промышленный комплекс «Энергия»;
8385f1e58c3b4017bcfaa609e5a12009;Владение ПАО «ОАК»;
82b931fe3afa441ab73e95a8e3961f05;Владение ООО «КИНЕФ»;
37049ee3f69d4afb9e2d7d07faf4bab9;Владение ПАО «Казаньоргсинтез»;
27e26e7d280f4bd294e61816a6c01617;Владение ООО «Трансаммиак»;
0320230085e84b479f889c25298d52f3;Владение ПАО «Высочайший»;
4b8dc084de4e4500b13dc0820364766e;Владение Филиал ПАО «АНК «Башнефть» «Башнефть - УНПЗ»;
404cdff3030a407fa39c2c9265635245;Владение ООО «Сан Проджектс 2»;
6bf7f96b4005429cb3b51ef2c17cd573;Владение АО «МКБ «ФАКЕЛ» им. Академика П.Д. Грушина;
14669a6baf6d4cf6b8665d3f531ca2d7;Владение АО «Ленинградская областная тепло – энергетическая компания»;
5b6098e639ec4014b4546a8965f33ba8;Владение АО «ЗОК»;
3ffff380c4d54c0b800e4a04913976d3;Владение Новолакская ВЭС;
520ee186803546658dc54e3518fffa34;Владение АО «ВТМЗ»;
381002b4d8e34ff6a4606d1aa4ef444a;Владение ООО «СТАЛЬПРОМ»;
2f1241db186a47f383a6370ac8c1ef1a;Владение АО ЦС «Звёздочка»;
8e136089cade47dda660a88b59c7c380;Владение ООО «Южно-Верхоянские Энергосети»;
366918b8d9ec41ba88b4ef34588dc406;Владение ООО «ЭН+ ГИДРО»;
019f3f004f5d427d9da9d73095e3251a;;
06e5af8ece554eab9764bdb5d812976b;Владение ООО «Краснояружский сахарник»;
f218d26283034fdfb4d4d770b87eddb7;Владение ООО «Новоросметалл»;
ef869d4fbea9456d86b48b7b16e7fe98;Владение АО «Электромагистраль»;
2ba8d4986d844cea87703501c39c020e;Владение АО «ИЭСК» филиал Северные электрические сети;
33a17dabb313444dbc296a53af763f08;Владение АО «ИЭСК»;
0819c73680e84aa99589a5d83431d800;Владение ПАО «Татнефть им. В.Д. Шашина»;
72aeeb3587064f80a95c5fde6b5d9d33;Владение АО «ВКК»;
d193403e88854eae93aac13b6b3fe936;Владение ОАО «Межрегионсбыт»;
ef0b8948a829412ea7adc038ca40f8cd;Владение ООО «ЛМЗ-Энерго» Лысьвенский металлургический завод;
ddd532e9d68c4feca5330440a53612c7;Владение АО «Колпинская сетевая компания»;
